Generation,ID,fitness,max Fitness,mean fitness
84,580,534.7999999999998,0,0
84,660,420.8999999999999,0,0
84,667,930.2999999999997,0,0
84,668,288.0,0,0
84,669,1359.4000000000008,0,0
84,670,394.59999999999985,0,0
84,671,398.8,0,0
84,672,460.7999999999997,0,0
84,673,409.3999999999999,0,0
84,674,435.4999999999999,0,0
84,0,0,1359.4000000000008,563.25
85,669,613.1000000000004,0,0
85,667,1015.4,0,0
85,675,204.09999999999994,0,0
85,676,426.1999999999998,0,0
85,677,423.59999999999985,0,0
85,678,30.4,0,0
85,679,478.20000000000016,0,0
85,680,415.0999999999999,0,0
85,681,154.1,0,0
85,682,367.9,0,0
85,0,0,1015.4,412.81000000000006
86,667,388.0,0,0
86,669,567.0999999999999,0,0
86,683,724.4999999999995,0,0
86,684,287.99999999999994,0,0
86,685,135.3,0,0
86,686,34.2,0,0
86,687,418.5,0,0
86,688,8.399999999999999,0,0
86,689,63.9,0,0
86,690,13.9,0,0
86,0,0,724.4999999999995,264.17999999999995
87,683,385.3,0,0
87,669,1281.1999999999998,0,0
87,691,115.50000000000001,0,0
87,692,96.50000000000001,0,0
87,693,460.3,0,0
87,694,11.899999999999999,0,0
87,695,301.8,0,0
87,696,0.0,0,0
87,697,461.2,0,0
87,698,480.80000000000007,0,0
87,0,0,1281.1999999999998,359.45
88,669,593.6000000000001,0,0
88,698,279.2999999999999,0,0
88,699,395.6,0,0
88,700,0.0,0,0
88,701,0.8000000000000008,0,0
88,702,186.70000000000005,0,0
88,703,30.7,0,0
88,704,123.10000000000002,0,0
88,705,604.8,0,0
88,706,264.9,0,0
88,0,0,604.8,247.95000000000005
89,705,612.8,0,0
89,669,1086.9999999999995,0,0
89,707,610.8999999999996,0,0
89,708,513.3999999999999,0,0
89,709,587.9999999999999,0,0
89,710,418.99999999999994,0,0
89,711,189.39999999999995,0,0
89,712,346.39999999999986,0,0
89,713,65.3,0,0
89,714,208.40000000000006,0,0
89,0,0,1086.9999999999995,464.05999999999983
90,669,518.7,0,0
90,705,579.8,0,0
90,715,58.99999999999999,0,0
90,716,10.500000000000002,0,0
90,717,11.299999999999999,0,0
90,718,297.5,0,0
90,719,242.09999999999994,0,0
90,720,412.8000000000001,0,0
90,721,455.50000000000006,0,0
90,722,414.59999999999985,0,0
90,0,0,579.8,300.17999999999995
91,705,584.0000000000002,0,0
91,669,561.2999999999997,0,0
91,723,341.7999999999999,0,0
91,724,59.8,0,0
91,725,257.50000000000006,0,0
91,726,39.0,0,0
91,727,268.90000000000003,0,0
91,728,208.60000000000002,0,0
91,729,486.40000000000015,0,0
91,730,392.5,0,0
91,0,0,584.0000000000002,319.97999999999996
92,705,582.6,0,0
92,669,1349.2,0,0
92,731,331.6000000000001,0,0
92,732,33.99999999999999,0,0
92,733,12.899999999999999,0,0
92,734,63.80000000000002,0,0
92,735,201.7999999999999,0,0
92,736,401.00000000000006,0,0
92,737,221.10000000000002,0,0
92,738,427.4999999999999,0,0
92,0,0,1349.2,362.55
93,669,516.2,0,0
93,705,614.5,0,0
93,739,116.9,0,0
93,740,431.40000000000003,0,0
93,741,355.69999999999993,0,0
93,742,308.8,0,0
93,743,57.4,0,0
93,744,206.40000000000006,0,0
93,745,388.9999999999999,0,0
93,746,415.80000000000007,0,0
93,0,0,614.5,341.2100000000001
94,705,618.7999999999998,0,0
94,669,526.7999999999998,0,0
94,747,255.90000000000003,0,0
94,748,533.2,0,0
94,749,398.20000000000005,0,0
94,750,418.3,0,0
94,751,464.19999999999976,0,0
94,752,182.0,0,0
94,753,515.6,0,0
94,754,624.3000000000003,0,0
94,0,0,624.3000000000003,453.73
95,754,149.99999999999997,0,0
95,705,621.5000000000002,0,0
95,755,209.8,0,0
95,756,100.4,0,0
95,757,376.40000000000003,0,0
95,758,416.90000000000003,0,0
95,759,397.8999999999999,0,0
95,760,96.0,0,0
95,761,175.8,0,0
95,762,422.60000000000014,0,0
95,0,0,621.5000000000002,296.73000000000013
96,705,632.0000000000001,0,0
96,762,359.9,0,0
96,763,246.70000000000005,0,0
96,764,88.10000000000001,0,0
96,765,428.49999999999983,0,0
96,766,212.69999999999996,0,0
96,767,0.6,0,0
96,768,173.50000000000006,0,0
96,769,100.99999999999999,0,0
96,770,672.7999999999993,0,0
96,0,0,672.7999999999993,291.5799999999999
97,770,661.3999999999997,0,0
97,705,666.4000000000001,0,0
97,771,56.4,0,0
97,772,67.80000000000001,0,0
97,773,410.1000000000002,0,0
97,774,0.0,0,0
97,775,374.7,0,0
97,776,43.7,0,0
97,777,362.5,0,0
97,778,158.60000000000002,0,0
97,0,0,666.4000000000001,280.15999999999997
98,705,605.2000000000002,0,0
98,770,703.0000000000002,0,0
98,779,332.20000000000005,0,0
98,780,380.2999999999999,0,0
98,781,54.60000000000001,0,0
98,782,473.20000000000033,0,0
98,783,350.0,0,0
98,784,426.7999999999999,0,0
98,785,248.0,0,0
98,786,397.7999999999999,0,0
98,0,0,703.0000000000002,397.11
99,770,726.9999999999992,0,0
99,705,689.5000000000003,0,0
99,787,406.70000000000005,0,0
99,788,23.900000000000002,0,0
99,789,55.90000000000001,0,0
99,790,505.5999999999998,0,0
99,791,282.0,0,0
99,792,305.6999999999999,0,0
99,793,328.8000000000001,0,0
99,794,842.0999999999999,0,0
99,0,0,842.0999999999999,416.7199999999999
100,794,540.1000000000001,0,0
100,770,448.9000000000001,0,0
100,795,528.4999999999999,0,0
100,796,65.30000000000001,0,0
100,797,275.6,0,0
100,798,0.0,0,0
100,799,581.5999999999999,0,0
100,800,424.3000000000002,0,0
100,801,443.3999999999997,0,0
100,802,67.19999999999999,0,0
100,0,0,581.5999999999999,337.48999999999995
101,799,572.0999999999999,0,0
101,794,519.7000000000003,0,0
101,803,167.2,0,0
101,804,63.50000000000001,0,0
101,805,990.5999999999995,0,0
101,806,513.8000000000002,0,0
101,807,512.5,0,0
101,808,63.89999999999999,0,0
101,809,867.0000000000001,0,0
101,810,382.0999999999999,0,0
101,0,0,990.5999999999995,465.23999999999995
102,805,257.40000000000003,0,0
102,809,379.2000000000001,0,0
102,811,520.2,0,0
102,812,416.99999999999994,0,0
102,813,412.69999999999993,0,0
102,814,26.700000000000003,0,0
102,815,408.00000000000006,0,0
102,816,416.99999999999994,0,0
102,817,59.9,0,0
102,818,201.60000000000002,0,0
102,0,0,520.2,309.97
103,811,310.59999999999997,0,0
103,812,408.4000000000001,0,0
103,819,372.20000000000005,0,0
103,820,403.60000000000025,0,0
103,821,371.7,0,0
103,822,66.2,0,0
103,823,424.90000000000003,0,0
103,824,417.8,0,0
103,825,393.70000000000005,0,0
103,826,430.8999999999998,0,0
103,0,0,430.8999999999998,360.0
104,826,421.80000000000007,0,0
104,823,405.29999999999995,0,0
104,827,409.2,0,0
104,828,342.29999999999995,0,0
104,829,380.09999999999997,0,0
104,830,391.4,0,0
104,831,423.8,0,0
104,832,411.99999999999983,0,0
104,833,401.9999999999999,0,0
104,834,392.0,0,0
104,0,0,423.8,397.99
105,831,425.20000000000005,0,0
105,826,410.20000000000005,0,0
105,835,340.69999999999993,0,0
105,836,89.70000000000002,0,0
105,837,629.5999999999997,0,0
105,838,57.70000000000001,0,0
105,839,63.79999999999999,0,0
105,840,95.3,0,0
105,841,422.50000000000006,0,0
105,842,422.9999999999999,0,0
105,0,0,629.5999999999997,295.77
106,837,169.5,0,0
106,831,425.10000000000014,0,0
106,843,240.20000000000005,0,0
106,844,372.6,0,0
106,845,394.3,0,0
106,846,419.3,0,0
106,847,412.79999999999995,0,0
106,848,421.79999999999995,0,0
106,849,384.5,0,0
106,850,380.2,0,0
106,0,0,425.10000000000014,362.03000000000003
107,831,414.5,0,0
107,848,426.40000000000003,0,0
107,851,433.6999999999999,0,0
107,852,142.50000000000003,0,0
107,853,419.20000000000005,0,0
107,854,422.2000000000002,0,0
107,855,420.9999999999997,0,0
107,856,296.2999999999999,0,0
107,857,351.5,0,0
107,858,426.3999999999999,0,0
107,0,0,433.6999999999999,375.36999999999995
108,851,392.99999999999994,0,0
108,848,408.1999999999999,0,0
108,859,375.50000000000006,0,0
108,860,403.1,0,0
108,861,336.5,0,0
108,862,374.0,0,0
108,863,388.09999999999997,0,0
108,864,406.99999999999983,0,0
108,865,255.70000000000005,0,0
108,866,417.6,0,0
108,0,0,417.6,375.86999999999995
109,866,392.8,0,0
109,848,426.5000000000001,0,0
109,867,418.9,0,0
109,868,422.5,0,0
109,869,414.6,0,0
109,870,426.3000000000001,0,0
109,871,427.9000000000001,0,0
109,872,415.7999999999999,0,0
109,873,319.49999999999994,0,0
109,874,409.40000000000003,0,0
109,0,0,427.9000000000001,407.42
110,871,412.6000000000001,0,0
110,848,403.09999999999974,0,0
110,875,122.79999999999998,0,0
110,876,419.60000000000014,0,0
110,877,423.80000000000007,0,0
110,878,430.3,0,0
110,879,373.8000000000001,0,0
110,880,406.90000000000015,0,0
110,881,374.2999999999999,0,0
110,882,424.70000000000016,0,0
110,0,0,430.3,379.19000000000005
111,878,411.7999999999999,0,0
111,882,408.79999999999995,0,0
111,883,738.5,0,0
111,884,420.7999999999999,0,0
111,885,444.20000000000016,0,0
111,886,426.6999999999999,0,0
111,887,405.09999999999997,0,0
111,888,400.7999999999999,0,0
111,889,355.60000000000014,0,0
111,890,0.0,0,0
111,0,0,738.5,401.2299999999999
112,883,533.4999999999998,0,0
112,885,434.9,0,0
112,891,370.1999999999997,0,0
112,892,409.3999999999999,0,0
112,893,588.0000000000001,0,0
112,894,416.1999999999998,0,0
112,895,1035.8000000000004,0,0
112,896,431.6,0,0
112,897,396.89999999999986,0,0
112,898,412.6000000000001,0,0
112,0,0,1035.8000000000004,502.91
113,895,1078.6,0,0
113,893,95.60000000000001,0,0
113,899,248.89999999999998,0,0
113,900,413.4999999999999,0,0
113,901,402.4,0,0
113,902,426.7,0,0
113,903,347.40000000000003,0,0
113,904,60.1,0,0
113,905,1066.7999999999997,0,0
113,906,399.5,0,0
113,0,0,1078.6,453.95
114,895,407.40000000000003,0,0
114,905,361.60000000000014,0,0
114,907,61.5,0,0
114,908,410.7,0,0
114,909,369.7,0,0
114,910,1049.4999999999998,0,0
114,911,101.7,0,0
114,912,53.99999999999999,0,0
114,913,412.90000000000003,0,0
114,914,330.9000000000002,0,0
114,0,0,1049.4999999999998,355.99
115,910,1010.1999999999994,0,0
115,913,418.4000000000001,0,0
115,915,459.59999999999997,0,0
115,916,410.6,0,0
115,917,421.70000000000005,0,0
115,918,412.49999999999994,0,0
115,919,617.4999999999999,0,0
115,920,423.7,0,0
115,921,424.29999999999995,0,0
115,922,374.7000000000001,0,0
115,0,0,1010.1999999999994,497.3199999999999
116,910,1027.6000000000004,0,0
116,919,613.6999999999997,0,0
116,923,420.6000000000001,0,0
116,924,369.1999999999997,0,0
116,925,54.9,0,0
116,926,324.8,0,0
116,927,302.40000000000003,0,0
116,928,309.49999999999983,0,0
116,929,51.5,0,0
116,930,268.1000000000002,0,0
116,0,0,1027.6000000000004,374.2300000000001
117,910,420.39999999999986,0,0
117,919,1048.7999999999993,0,0
117,931,343.4000000000002,0,0
117,932,291.29999999999995,0,0
117,933,412.59999999999985,0,0
117,934,402.00000000000006,0,0
117,935,622.3,0,0
117,936,405.20000000000005,0,0
117,937,219.59999999999997,0,0
117,938,179.39999999999995,0,0
117,0,0,1048.7999999999993,434.4999999999999
118,919,1046.3999999999994,0,0
118,935,375.2,0,0
118,939,467.5,0,0
118,940,401.8,0,0
118,941,539.4999999999999,0,0
118,942,123.4,0,0
118,943,73.5,0,0
118,944,446.9000000000001,0,0
118,945,485.89999999999986,0,0
118,946,423.7,0,0
118,0,0,1046.3999999999994,438.37999999999994
119,919,407.9,0,0
119,941,537.1999999999997,0,0
119,947,377.3,0,0
119,948,441.5,0,0
119,949,331.8000000000001,0,0
119,950,397.6999999999999,0,0
119,951,431.19999999999993,0,0
119,952,386.20000000000016,0,0
119,953,366.1000000000001,0,0
119,954,0.0,0,0
119,0,0,537.1999999999997,367.68999999999994
120,941,380.79999999999984,0,0
120,948,393.4,0,0
120,955,20.3,0,0
120,956,423.4000000000001,0,0
120,957,418.79999999999995,0,0
120,958,365.79999999999995,0,0
120,959,428.40000000000015,0,0
120,960,385.5999999999999,0,0
120,961,416.00000000000006,0,0
120,962,195.2,0,0
120,0,0,428.40000000000015,342.77
121,959,411.39999999999986,0,0
121,956,421.30000000000007,0,0
121,963,409.5,0,0
121,964,379.59999999999997,0,0
121,965,409.00000000000006,0,0
121,966,329.6000000000002,0,0
121,967,415.59999999999997,0,0
121,968,418.0,0,0
121,969,340.3000000000002,0,0
121,970,403.0000000000001,0,0
121,0,0,421.30000000000007,393.73
122,956,398.99999999999983,0,0
122,968,411.70000000000016,0,0
122,971,332.1,0,0
122,972,407.0999999999999,0,0
122,973,278.50000000000006,0,0
122,974,389.3,0,0
122,975,403.9,0,0
122,976,413.69999999999993,0,0
122,977,598.0,0,0
122,978,317.79999999999995,0,0
122,0,0,598.0,395.11
123,977,363.1999999999999,0,0
123,976,419.0999999999999,0,0
123,979,417.80000000000007,0,0
123,980,421.29999999999995,0,0
123,981,378.4,0,0
123,982,435.6000000000001,0,0
123,983,351.9,0,0
123,984,66.6,0,0
123,985,615.1000000000003,0,0
123,986,419.3000000000001,0,0
123,0,0,615.1000000000003,388.83000000000004
124,985,316.50000000000006,0,0
124,982,400.59999999999997,0,0
124,987,430.5,0,0
124,988,421.6000000000002,0,0
124,989,420.20000000000016,0,0
124,990,422.0000000000002,0,0
124,991,424.4000000000001,0,0
124,992,51.60000000000001,0,0
124,993,424.79999999999995,0,0
124,994,445.7000000000001,0,0
124,0,0,445.7000000000001,375.7900000000001
125,994,204.40000000000003,0,0
125,987,415.5999999999999,0,0
125,995,185.1,0,0
125,996,396.8000000000001,0,0
125,997,394.20000000000005,0,0
125,998,386.99999999999994,0,0
125,999,43.6,0,0
125,1000,274.5,0,0
125,1001,383.2,0,0
125,1002,430.3999999999999,0,0
125,0,0,430.3999999999999,311.47999999999996
126,1002,404.49999999999994,0,0
126,987,419.9,0,0
126,1003,370.19999999999993,0,0
126,1004,324.0,0,0
126,1005,419.1000000000001,0,0
126,1006,414.30000000000007,0,0
126,1007,421.99999999999994,0,0
126,1008,425.59999999999997,0,0
126,1009,248.60000000000002,0,0
126,1010,415.90000000000003,0,0
126,0,0,425.59999999999997,386.40999999999997
127,1008,435.8000000000002,0,0
127,1007,446.30000000000007,0,0
127,1011,511.8000000000001,0,0
127,1012,122.9,0,0
127,1013,654.9999999999998,0,0
127,1014,388.90000000000015,0,0
127,1015,431.80000000000007,0,0
127,1016,450.1999999999998,0,0
127,1017,378.70000000000005,0,0
127,1018,418.09999999999997,0,0
127,0,0,654.9999999999998,423.9500000000001
128,1013,680.2999999999998,0,0
128,1011,625.9,0,0
128,1019,198.8,0,0
128,1020,426.8,0,0
128,1021,422.5999999999999,0,0
128,1022,32.800000000000004,0,0
128,1023,417.69999999999993,0,0
128,1024,397.7999999999999,0,0
128,1025,591.2000000000002,0,0
128,1026,138.80000000000004,0,0
128,0,0,680.2999999999998,393.27
129,1013,680.4999999999997,0,0
129,1011,572.1999999999998,0,0
129,1027,291.2,0,0
129,1028,428.5,0,0
129,1029,0.0,0,0
129,1030,0.0,0,0
129,1031,0.8,0,0
129,1032,140.6,0,0
129,1033,358.1000000000001,0,0
129,1034,92.39999999999998,0,0
129,0,0,680.4999999999997,256.42999999999995
130,1013,667.3,0,0
130,1011,425.09999999999997,0,0
130,1035,0.0,0,0
130,1036,388.60000000000014,0,0
130,1037,373.29999999999995,0,0
130,1038,395.89999999999975,0,0
130,1039,695.4,0,0
130,1040,4.7,0,0
130,1041,380.1000000000002,0,0
130,1042,0.0,0,0
130,0,0,695.4,333.04
131,1039,678.2,0,0
131,1013,689.1999999999996,0,0
131,1043,390.69999999999993,0,0
131,1044,366.9999999999999,0,0
131,1045,288.8,0,0
131,1046,153.1,0,0
131,1047,424.50000000000006,0,0
131,1048,406.40000000000003,0,0
131,1049,424.7,0,0
131,1050,423.8000000000001,0,0
131,0,0,689.1999999999996,424.64
132,1013,427.70000000000005,0,0
132,1039,682.4999999999998,0,0
132,1051,285.8000000000002,0,0
132,1052,398.5000000000003,0,0
132,1053,417.49999999999994,0,0
132,1054,392.6,0,0
132,1055,384.00000000000006,0,0
132,1056,579.2,0,0
132,1057,312.4999999999999,0,0
132,1058,414.0,0,0
132,0,0,682.4999999999998,429.43
133,1039,664.1000000000001,0,0
133,1056,211.5,0,0
133,1059,423.2,0,0
133,1060,602.5999999999998,0,0
133,1061,467.4999999999999,0,0
133,1062,14.2,0,0
133,1063,347.1999999999997,0,0
133,1064,300.0999999999999,0,0
133,1065,426.7000000000001,0,0
133,1066,315.7000000000001,0,0
133,0,0,664.1000000000001,377.28000000000003
134,1039,697.9000000000002,0,0
134,1060,425.09999999999985,0,0
134,1067,425.80000000000007,0,0
134,1068,426.29999999999984,0,0
134,1069,452.6000000000001,0,0
134,1070,398.20000000000005,0,0
134,1071,251.70000000000005,0,0
134,1072,33.3,0,0
134,1073,403.1,0,0
134,1074,965.2999999999997,0,0
134,0,0,965.2999999999997,447.92999999999995
135,1074,407.79999999999995,0,0
135,1039,648.2,0,0
135,1075,328.8,0,0
135,1076,370.69999999999993,0,0
135,1077,323.39999999999975,0,0
135,1078,403.60000000000014,0,0
135,1079,123.50000000000001,0,0
135,1080,413.89999999999975,0,0
135,1081,268.1,0,0
135,1082,473.9000000000001,0,0
135,0,0,648.2,376.18999999999994
136,1039,710.4999999999999,0,0
136,1082,580.4,0,0
136,1083,65.0,0,0
136,1084,382.80000000000007,0,0
136,1085,433.9999999999999,0,0
136,1086,56.89999999999999,0,0
136,1087,420.2000000000001,0,0
136,1088,421.7999999999999,0,0
136,1089,2.1,0,0
136,1090,407.5,0,0
136,0,0,710.4999999999999,348.12
137,1039,672.7999999999997,0,0
137,1082,545.3999999999999,0,0
137,1091,383.1999999999999,0,0
137,1092,422.8999999999999,0,0
137,1093,46.79999999999999,0,0
137,1094,426.3999999999998,0,0
137,1095,381.5000000000003,0,0
137,1096,429.0999999999999,0,0
137,1097,122.80000000000001,0,0
137,1098,310.1000000000001,0,0
137,0,0,672.7999999999997,374.09999999999997
138,1039,679.8999999999997,0,0
138,1082,455.4,0,0
138,1099,417.4000000000001,0,0
138,1100,0.0,0,0
138,1101,292.99999999999994,0,0
138,1102,0.0,0,0
138,1103,278.2,0,0
138,1104,401.3000000000001,0,0
138,1105,307.30000000000007,0,0
138,1106,69.2,0,0
138,0,0,679.8999999999997,290.16999999999996
139,1039,683.0999999999998,0,0
139,1082,307.7999999999999,0,0
139,1107,406.1,0,0
139,1108,336.59999999999997,0,0
139,1109,409.29999999999995,0,0
139,1110,408.59999999999997,0,0
139,1111,293.9000000000001,0,0
139,1112,391.1000000000001,0,0
139,1113,142.20000000000002,0,0
139,1114,155.79999999999998,0,0
139,0,0,683.0999999999998,353.44999999999993
140,1039,699.1999999999998,0,0
140,1109,429.3,0,0
140,1115,239.70000000000007,0,0
140,1116,352.8999999999999,0,0
140,1117,320.59999999999997,0,0
140,1118,59.400000000000006,0,0
140,1119,126.9,0,0
140,1120,417.7,0,0
140,1121,416.19999999999993,0,0
140,1122,255.49999999999994,0,0
140,0,0,699.1999999999998,331.7399999999999
141,1039,413.9,0,0
141,1109,428.09999999999997,0,0
141,1123,311.5999999999999,0,0
141,1124,137.79999999999998,0,0
141,1125,267.2,0,0
141,1126,401.6999999999999,0,0
141,1127,58.400000000000006,0,0
141,1128,118.90000000000002,0,0
141,1129,403.3,0,0
141,1130,631.7,0,0
141,0,0,631.7,317.26000000000005
142,1130,366.60000000000014,0,0
142,1109,383.9,0,0
142,1131,413.1999999999999,0,0
142,1132,984.7000000000004,0,0
142,1133,260.0,0,0
142,1134,1017.2999999999994,0,0
142,1135,370.90000000000015,0,0
142,1136,261.50000000000006,0,0
142,1137,375.49999999999994,0,0
142,1138,144.79999999999998,0,0
142,0,0,1017.2999999999994,457.84
143,1134,397.29999999999995,0,0
143,1132,300.3999999999999,0,0
143,1139,454.2999999999999,0,0
143,1140,330.60000000000014,0,0
143,1141,59.90000000000001,0,0
143,1142,522.7000000000002,0,0
143,1143,895.9,0,0
143,1144,41.5,0,0
143,1145,53.1,0,0
143,1146,17.099999999999998,0,0
143,0,0,895.9,307.28000000000003
144,1143,160.0,0,0
144,1142,111.69999999999999,0,0
144,1147,329.69999999999993,0,0
144,1148,75.7,0,0
144,1149,32.300000000000004,0,0
144,1150,410.60000000000014,0,0
144,1151,292.6000000000001,0,0
144,1152,133.2,0,0
144,1153,332.09999999999997,0,0
144,1154,206.79999999999995,0,0
144,0,0,410.60000000000014,208.46999999999997
145,1150,418.6,0,0
145,1153,541.4000000000001,0,0
145,1155,408.19999999999993,0,0
145,1156,408.29999999999995,0,0
145,1157,398.80000000000007,0,0
145,1158,382.30000000000007,0,0
145,1159,290.99999999999994,0,0
145,1160,393.4999999999999,0,0
145,1161,127.30000000000001,0,0
145,1162,125.09999999999998,0,0
145,0,0,541.4000000000001,349.45000000000005
146,1153,291.8,0,0
146,1150,370.3,0,0
146,1163,524.0,0,0
146,1164,421.4999999999999,0,0
146,1165,396.2000000000001,0,0
146,1166,364.1999999999999,0,0
146,1167,643.3,0,0
146,1168,60.500000000000014,0,0
146,1169,76.9,0,0
146,1170,59.79999999999999,0,0
146,0,0,643.3,320.85
147,1167,540.6000000000001,0,0
147,1163,223.50000000000009,0,0
147,1171,186.29999999999998,0,0
147,1172,1.0,0,0
147,1173,483.3999999999999,0,0
147,1174,181.99999999999994,0,0
147,1175,366.2999999999998,0,0
147,1176,31.400000000000002,0,0
147,1177,205.59999999999997,0,0
147,1178,238.79999999999995,0,0
147,0,0,540.6000000000001,245.88999999999996
148,1167,535.0,0,0
148,1173,397.4000000000001,0,0
148,1179,632.5999999999999,0,0
148,1180,403.3999999999999,0,0
148,1181,500.40000000000003,0,0
148,1182,416.30000000000007,0,0
148,1183,370.2999999999999,0,0
148,1184,37.900000000000006,0,0
148,1185,410.90000000000015,0,0
148,1186,376.4000000000001,0,0
148,0,0,632.5999999999999,408.06
149,1179,128.29999999999998,0,0
149,1167,635.6999999999992,0,0
149,1187,453.1999999999999,0,0
149,1188,67.8,0,0
149,1189,131.30000000000004,0,0
149,1190,155.40000000000003,0,0
149,1191,60.099999999999994,0,0
149,1192,8.6,0,0
149,1193,158.99999999999997,0,0
149,1194,108.0,0,0
149,0,0,635.6999999999992,190.7399999999999
150,1167,881.7999999999995,0,0
150,1187,536.2999999999996,0,0
150,1195,397.7000000000001,0,0
150,1196,635.4999999999999,0,0
150,1197,216.70000000000005,0,0
150,1198,146.39999999999998,0,0
150,1199,319.79999999999995,0,0
150,1200,392.6000000000001,0,0
150,1201,736.9000000000002,0,0
150,1202,68.6,0,0
150,0,0,881.7999999999995,433.2299999999999
151,1167,256.00000000000006,0,0
151,1201,375.69999999999993,0,0
151,1203,377.70000000000005,0,0
151,1204,419.0999999999999,0,0
151,1205,78.79999999999998,0,0
151,1206,324.6999999999999,0,0
151,1207,0.0,0,0
151,1208,149.5,0,0
151,1209,464.0000000000001,0,0
151,1210,86.70000000000002,0,0
151,0,0,464.0000000000001,253.21999999999997
152,1209,330.9999999999999,0,0
152,1204,408.09999999999985,0,0
152,1211,431.6,0,0
152,1212,417.8,0,0
152,1213,315.7000000000001,0,0
152,1214,426.09999999999997,0,0
152,1215,76.29999999999998,0,0
152,1216,432.5,0,0
152,1217,281.6,0,0
152,1218,363.2,0,0
152,0,0,432.5,348.39
153,1216,424.6999999999999,0,0
153,1211,421.99999999999994,0,0
153,1219,394.80000000000007,0,0
153,1220,140.4,0,0
153,1221,421.2000000000001,0,0
153,1222,146.29999999999998,0,0
153,1223,420.00000000000006,0,0
153,1224,143.5,0,0
153,1225,868.8999999999992,0,0
153,1226,417.99999999999994,0,0
153,0,0,868.8999999999992,379.9799999999999
154,1225,393.6999999999999,0,0
154,1216,439.50000000000006,0,0
154,1227,284.90000000000003,0,0
154,1228,190.20000000000002,0,0
154,1229,294.49999999999994,0,0
154,1230,403.5,0,0
154,1231,0.0,0,0
154,1232,58.300000000000004,0,0
154,1233,417.0999999999999,0,0
154,1234,421.10000000000014,0,0
154,0,0,439.50000000000006,290.28000000000003
155,1216,410.1999999999999,0,0
155,1234,412.2000000000001,0,0
155,1235,425.00000000000006,0,0
155,1236,422.2000000000001,0,0
155,1237,280.6,0,0
155,1238,172.7,0,0
155,1239,161.40000000000003,0,0
155,1240,350.8,0,0
155,1241,420.80000000000007,0,0
155,1242,422.0,0,0
155,0,0,425.00000000000006,347.7900000000001
156,1235,404.59999999999997,0,0
156,1236,393.00000000000006,0,0
156,1243,122.69999999999999,0,0
156,1244,419.8000000000002,0,0
156,1245,116.1,0,0
156,1246,418.20000000000005,0,0
156,1247,132.9,0,0
156,1248,418.59999999999985,0,0
156,1249,409.29999999999984,0,0
156,1250,426.2,0,0
156,0,0,426.2,326.14
157,1250,418.4999999999999,0,0
157,1244,403.79999999999995,0,0
157,1251,401.0999999999998,0,0
157,1252,133.8,0,0
157,1253,439.9000000000001,0,0
157,1254,123.60000000000002,0,0
157,1255,359.69999999999976,0,0
157,1256,421.4,0,0
157,1257,419.9,0,0
157,1258,411.19999999999993,0,0
157,0,0,439.9000000000001,353.28999999999996
158,1253,422.19999999999993,0,0
158,1256,416.5,0,0
158,1259,428.69999999999993,0,0
158,1260,378.5999999999999,0,0
158,1261,417.40000000000015,0,0
158,1262,408.70000000000005,0,0
158,1263,389.3000000000001,0,0
158,1264,406.7,0,0
158,1265,291.9000000000001,0,0
158,1266,416.2,0,0
158,0,0,428.69999999999993,397.62
159,1259,396.2999999999998,0,0
159,1253,430.7,0,0
159,1267,144.6,0,0
159,1268,408.9,0,0
159,1269,37.599999999999994,0,0
159,1270,433.6000000000001,0,0
159,1271,407.0,0,0
159,1272,414.79999999999995,0,0
159,1273,401.79999999999984,0,0
159,1274,405.70000000000005,0,0
159,0,0,433.6000000000001,348.1
160,1270,499.8999999999999,0,0
160,1253,385.49999999999994,0,0
160,1275,428.9999999999999,0,0
160,1276,260.7,0,0
160,1277,99.60000000000002,0,0
160,1278,483.79999999999995,0,0
160,1279,0.8,0,0
160,1280,189.9,0,0
160,1281,410.40000000000003,0,0
160,1282,332.3,0,0
160,0,0,499.8999999999999,309.19000000000005
161,1270,438.79999999999995,0,0
161,1278,457.19999999999976,0,0
161,1283,176.4,0,0
161,1284,161.00000000000009,0,0
161,1285,74.1,0,0
161,1286,62.300000000000004,0,0
161,1287,735.3999999999999,0,0
161,1288,100.1,0,0
161,1289,407.59999999999997,0,0
161,1290,87.00000000000001,0,0
161,0,0,735.3999999999999,269.98999999999995
162,1287,490.4,0,0
162,1278,114.69999999999999,0,0
162,1291,414.6999999999999,0,0
162,1292,346.2999999999999,0,0
162,1293,128.60000000000002,0,0
162,1294,162.30000000000004,0,0
162,1295,308.69999999999993,0,0
162,1296,425.29999999999995,0,0
162,1297,416.00000000000006,0,0
162,1298,418.89999999999986,0,0
162,0,0,490.4,322.59
163,1287,175.30000000000007,0,0
163,1296,272.20000000000005,0,0
163,1299,62.50000000000001,0,0
163,1300,356.19999999999993,0,0
163,1301,125.60000000000001,0,0
163,1302,676.4999999999993,0,0
163,1303,415.59999999999985,0,0
163,1304,135.20000000000002,0,0
163,1305,141.0,0,0
163,1306,314.2,0,0
163,0,0,676.4999999999993,267.4299999999999
164,1302,486.10000000000014,0,0
164,1303,373.9999999999999,0,0
164,1307,424.59999999999997,0,0
164,1308,379.29999999999995,0,0
164,1309,319.70000000000005,0,0
164,1310,55.200000000000024,0,0
164,1311,306.6999999999999,0,0
164,1312,381.3000000000001,0,0
164,1313,266.3,0,0
